symbol,entry_time,direction,entry_signal,entry_real,sl_original,tp1,contracts,pnl_neto,exit_events,exit_type
BTCUSDT,2026-05-29T03:45:00+00:00,bearish,73346.84,73332.170632,73793.97335999999,72676.13996,0.006182177131497592,-3.3097,"[{'type': 'sl_full', 'contracts': np.float64(0.006182177131497592), 'exit_price': 73793.97335999999, 'pnl_gross': np.float64(-2.8549462643047723), 'commission': np.float64(0.22810370727426724)}]",full_sl
BTCUSDT,2026-05-29T03:50:00+00:00,bearish,73315.42,73300.756916,73793.97335999999,72597.58996000001,0.005672537206375208,-3.215,"[{'type': 'sl_full', 'contracts': np.float64(0.005672537206375208), 'exit_price': 73793.97335999999, 'pnl_gross': np.float64(-2.797788629386021), 'commission': np.float64(0.20929952974543042)}]",full_sl
BTCUSDT,2026-05-29T03:55:00+00:00,bearish,73301.52,73286.859696,73793.97335999999,72562.83996000003,0.00541449632492601,-3.1439,"[{'type': 'sl_full', 'contracts': np.float64(0.00541449632492601), 'exit_price': 73793.97335999999, 'pnl_gross': np.float64(-2.7457650700477068), 'commission': np.float64(0.19977859877970391)}]",full_sl
ETHUSDT,2025-12-07T04:30:00+00:00,bearish,3047.77,3047.160446,3064.12602,3018.3291639999998,0.10675896569545548,-0.3253,"['breakeven_50% en vela 1818', {'type': 'sl_full', 'contracts': np.float64(0.10675896569545548), 'exit_price': np.float64(3047.160446), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.1626558487615314)}]",full_sl
ETHUSDT,2025-12-07T04:35:00+00:00,bearish,3043.71,3043.101258,3064.12602,3006.961164,0.08536916897215821,-0.2598,"['breakeven_50% en vela 1840', {'type': 'sl_full', 'contracts': np.float64(0.08536916897215821), 'exit_price': np.float64(3043.101258), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.12989351274679461)}]",full_sl
ETHUSDT,2025-12-07T04:40:00+00:00,bearish,3045.46,3044.850908,3064.12602,3011.861164,0.09323362938987662,-0.2839,"['breakeven_50% en vela 1826', {'type': 'sl_full', 'contracts': np.float64(0.09323362938987662), 'exit_price': np.float64(3044.850908), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.14194125055195064)}]",full_sl
ETHUSDT,2025-12-07T05:15:00+00:00,bearish,3044.73,3044.121054,3064.12602,3009.8171639999996,0.13436740881786452,-0.409,"['breakeven_50% en vela 1840', {'type': 'sl_full', 'contracts': np.float64(0.13436740881786452), 'exit_price': np.float64(3044.121054), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.2045153290769433)}]",full_sl
ETHUSDT,2025-12-07T05:20:00+00:00,bearish,3045.09,3044.480982,3064.12602,3010.8251640000003,0.13658619232944624,-0.4158,"['breakeven_50% en vela 1840', {'type': 'sl_full', 'contracts': np.float64(0.13658619232944624), 'exit_price': np.float64(3044.480982), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.2079170324753967)}]",full_sl
ETHUSDT,2025-12-07T05:25:00+00:00,bearish,3045.28,3044.670944,3064.12602,3011.3571640000005,0.13763224160501428,-0.419,"['breakeven_50% en vela 1827', {'type': 'sl_full', 'contracts': np.float64(0.13763224160501428), 'exit_price': np.float64(3044.6709440000004), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.20952244348618748)}]",full_sl
ETHUSDT,2025-12-07T07:15:00+00:00,bearish,3037.27,3036.662546,3057.11202,3001.554364,0.13040679853302903,6.0169,"['breakeven_50% en vela 1899', {'type': 'tp1_partial', 'contracts': np.float64(0.07824407911981741), 'exit_price': np.float64(3001.554364), 'pnl_gross': np.float64(2.747007370160945), 'commission': np.float64(0.11742692856962463)}, {'type': 'tp2', 'contracts': np.float64(0.052162719413211614), 'exit_price': np.float64(2966.446182), 'pnl_gross': np.float64(3.6626764935479272), 'commission': np.float64(0.07736894992302944)}]",tp2_reached
