symbol,entry_time,direction,entry_signal,entry_real,sl_original,tp1,contracts,pnl_neto,exit_events,exit_type,explanation,score
LINKUSDT,2026-05-03T03:00:00+00:00,bearish,9.08,9.078184,9.1683,8.91223,21.03260114456357,-2.0873,"[{'type': 'sl_full', 'contracts': np.float64(21.03260114456357), 'price': 9.1683, 'pnl': np.float64(-1.8953738847434927), 'comm': np.float64(0.0964165985368511)}]",full_sl,Fib=0.5-0.75 Sig=SHORT Phase=compressing CI=42.66717703402003 WR=-66.66666666666667 ST=bearish Veto=False,100
LINKUSDT,2026-05-21T03:00:00+00:00,bullish,9.714,9.715943,9.660639999999999,9.815384000000003,34.21794959036354,-0.3325,"['be_50%@18191', {'type': 'sl_full', 'contracts': np.float64(34.21794959036354), 'price': np.float64(9.7159428), 'pnl': np.float64(0.0), 'comm': np.float64(0.1662298204766278)}]",full_sl,Fib=0.5-0.75 Sig=LONG Phase=compressing CI=46.23838157651292 WR=-81.2499999999993 ST=bullish Veto=False,100
LINKUSDT,2026-05-27T18:00:00+00:00,bearish,9.243,9.241151,9.409374,8.926889400000002,10.944515943161479,1.9636,"['be_50%@20175', {'type': 'tp1', 'contracts': np.float64(6.566709565896887), 'price': np.float64(8.926889400000002), 'pnl': np.float64(2.063667281597872), 'comm': np.float64(0.029310145008341768)}, {'type': 'sl_rem', 'contracts': np.float64(4.377806377264592), 'price': np.float64(9.2411514), 'pnl': np.float64(0.0), 'comm': np.float64(0.020227985766093807)}]",tp1_partial_then_sl,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=37.98850624910985 WR=-90.29850746268667 ST=bearish Veto=False,100
LINKUSDT,2026-05-27T19:00:00+00:00,bearish,9.304,9.302139,9.387738,9.144897799999999,22.096733661225056,4.6612,"['be_50%@20132', {'type': 'tp1', 'contracts': np.float64(13.258040196735033), 'price': np.float64(9.144897799999999), 'pnl': np.float64(2.0847128017909182), 'comm': np.float64(0.06062171131371688)}, {'type': 'tp2', 'contracts': np.float64(8.838693464490023), 'price': np.float64(8.987656399999997), 'pnl': np.float64(2.7796170690545576), 'comm': np.float64(0.03971956994188095)}]",tp2_reached,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=36.98328018959946 WR=-3.529411764705981 ST=bearish Veto=False,100
LINKUSDT,2026-06-06T00:00:00+00:00,bearish,7.44,7.438512,7.561092,7.209925200000001,15.85781480588853,2.0581,"['be_50%@22779', {'type': 'tp1', 'contracts': np.float64(9.514688883533118), 'price': np.float64(7.209925200000001), 'pnl': np.float64(2.174932284882404), 'comm': np.float64(0.03430009757577265)}, {'type': 'sl_rem', 'contracts': np.float64(6.343125922355412), 'price': np.float64(7.438512), 'pnl': np.float64(0.0), 'comm': np.float64(0.023591709145475905)}]",tp1_partial_then_sl,Fib=0.0-0.25 Sig=SHORT Phase=trending CI=48.893351854543205 WR=-24.28571428571394 ST=bearish Veto=False,100
LINKUSDT,2026-06-06T01:00:00+00:00,bearish,7.454,7.452509,7.506984,7.353330399999999,36.824804253248196,4.8413,"['be_50%@22767', {'type': 'tp1', 'contracts': np.float64(22.094882551948917), 'price': np.float64(7.353330399999999), 'pnl': np.float64(2.1913439376432464), 'comm': np.float64(0.08123548577683777)}, {'type': 'tp2', 'contracts': np.float64(14.72992170129928), 'price': np.float64(7.254151599999998), 'pnl': np.float64(2.921791916857662), 'comm': np.float64(0.05342654253867743)}]",tp2_reached,Fib=0.0-0.25 Sig=SHORT Phase=trending CI=45.90622655842726 WR=-0.9259259259262381 ST=bearish Veto=False,100
LINKUSDT,2026-06-06T02:00:00+00:00,bearish,7.361,7.359528,7.4699100000000005,7.154070999999998,18.581803847243055,2.155,"['be_50%@22795', {'type': 'tp1', 'contracts': np.float64(11.149082308345832), 'price': np.float64(7.154070999999998), 'pnl': np.float64(2.2906547740093615), 'comm': np.float64(0.03988066320937498)}, {'type': 'sl_rem', 'contracts': np.float64(7.432721538897223), 'price': np.float64(7.3595277999999995), 'pnl': np.float64(0.0), 'comm': np.float64(0.027350660397586445)}]",tp1_partial_then_sl,Fib=0.0-0.25 Sig=SHORT Phase=trending CI=51.29789891988817 WR=-89.52380952380945 ST=bearish Veto=False,100
LINKUSDT,2026-06-06T03:00:00+00:00,bearish,7.318,7.316536,7.449724,7.0677243999999995,15.608924410087623,2.2172,"['be_50%@22801', {'type': 'tp1', 'contracts': np.float64(9.365354646052573), 'price': np.float64(7.0677243999999995), 'pnl': np.float64(2.3302126201936333), 'comm': np.float64(0.033095872773279564)}, {'type': 'sl_rem', 'contracts': np.float64(6.243569764035049), 'price': np.float64(7.3165363999999995), 'pnl': np.float64(0.0), 'comm': np.float64(0.022840652722250922)}]",tp1_partial_then_sl,Fib=0.0-0.25 Sig=SHORT Phase=trending CI=59.376929959126336 WR=-98.79518072289224 ST=bearish Veto=False,100
LINKUSDT,2026-06-06T06:00:00+00:00,bullish,7.326,7.327465,7.194132,7.5765492,5.281361098314903,-0.0387,"['be_50%@22853', {'type': 'sl_full', 'contracts': np.float64(5.281361098314903), 'price': np.float64(7.3274652), 'pnl': np.float64(0.0), 'comm': np.float64(0.01934949482826812)}]",full_sl,Fib=0.0-0.25 Sig=LONG Phase=trending CI=44.02102325196664 WR=-9.116022099447612 ST=bullish Veto=False,80
BNBUSDT,2026-03-26T00:00:00+00:00,bearish,647.96,647.830408,651.56052,642.1991680000001,0.5801237296537566,4.2,"['be_50%@2043', {'type': 'tp1', 'contracts': np.float64(0.34807423779225394), 'price': np.float64(642.1991680000001), 'pnl': np.float64(1.9600895708252293), 'comm': np.float64(0.11176649295620983)}, {'type': 'tp2', 'contracts': np.float64(0.23204949186150264), 'price': np.float64(636.5679280000002), 'pnl': np.float64(2.613452761100306), 'comm': np.float64(0.07385763211386483)}]",tp2_reached,Fib=0.5-0.75 Sig=SHORT Phase=compressing CI=55.64055897385272 WR=-48.13278008298687 ST=bullish Veto=False,95
BNBUSDT,2026-03-26T01:00:00+00:00,bearish,647.18,647.050564,650.5985999999999,641.71024,0.6294235069186893,4.3009,"['be_50%@2046', {'type': 'tp1', 'contracts': np.float64(0.3776541041512136), 'price': np.float64(641.71024), 'pnl': np.float64(2.016795276097229), 'comm': np.float64(0.12117225290593014)}, {'type': 'tp2', 'contracts': np.float64(0.2517694027674757), 'price': np.float64(636.369916), 'pnl': np.float64(2.689060368129639), 'comm': np.float64(0.08010923684525434)}]",tp2_reached,Fib=0.5-0.75 Sig=SHORT Phase=compressing CI=55.98086975488662 WR=-59.174311926607324 ST=bullish Veto=False,95
BNBUSDT,2026-03-26T02:00:00+00:00,bearish,646.42,646.290716,649.76694,641.064896,0.6621753891034008,4.419,"['be_50%@2046', {'type': 'tp1', 'contracts': np.float64(0.39730523346204044), 'price': np.float64(641.064896), 'pnl': np.float64(2.0762456351306), 'comm': np.float64(0.12734921908479932)}, {'type': 'tp2', 'contracts': np.float64(0.26487015564136035), 'price': np.float64(635.839076), 'pnl': np.float64(2.768327513507467), 'comm': np.float64(0.08420739751148938)}]",tp2_reached,Fib=0.5-0.75 Sig=SHORT Phase=compressing CI=53.695916488227276 WR=-70.40816326530867 ST=bullish Veto=False,95
BNBUSDT,2026-03-28T12:00:00+00:00,bullish,612.74,612.862548,609.2390800000001,618.341472,0.6519848671888667,1.7427,"['be_50%@2756', {'type': 'tp1', 'contracts': np.float64(0.39119092031332003), 'price': np.float64(618.341472), 'pnl': np.float64(2.1433053218867393), 'comm': np.float64(0.1209447847497865)}, {'type': 'sl_rem', 'contracts': np.float64(0.2607939468755467), 'price': np.float64(612.862548), 'pnl': np.float64(0.0), 'comm': np.float64(0.07991542139256208)}]",tp1_partial_then_sl,Fib=0.0-0.25 Sig=LONG Phase=compressing CI=49.82332682082966 WR=-17.24137931034432 ST=bearish Veto=False,95
BNBUSDT,2026-04-14T10:00:00+00:00,bullish,617.87,617.993574,612.18318,626.968912,0.4059714760925712,-0.2509,"['be_50%@7655', {'type': 'sl_full', 'contracts': np.float64(0.4059714760925712), 'price': np.float64(617.993574), 'pnl': np.float64(0.0), 'comm': np.float64(0.12544388172625182)}]",full_sl,Fib=0.5-0.75 Sig=LONG Phase=compressing CI=39.82899283345093 WR=-67.36842105263095 ST=bullish Veto=False,100
BNBUSDT,2026-04-14T11:00:00+00:00,bullish,617.83,617.953566,615.4666000000001,621.61144,0.9752574228742555,-3.0269,"[{'type': 'sl_full', 'contracts': np.float64(0.9752574228742555), 'price': 615.4666000000001, 'pnl': np.float64(-2.425432051935836), 'comm': np.float64(0.3001191850905902)}]",full_sl,Fib=0.5-0.75 Sig=LONG Phase=compressing CI=36.4635732614111 WR=-73.0232558139513 ST=bullish Veto=False,100
BNBUSDT,2026-04-24T01:00:00+00:00,bearish,638.92,638.792216,641.70084,634.470656,0.2708438392894255,0.5296,"['be_50%@10402', {'type': 'tp1', 'contracts': np.float64(0.1625063035736553), 'price': np.float64(634.470656), 'pnl': np.float64(0.7022807412717621), 'comm': np.float64(0.05155274051625611)}, {'type': 'sl_rem', 'contracts': np.float64(0.1083375357157702), 'price': np.float64(638.7922159999999), 'pnl': np.float64(0.0), 'comm': np.float64(0.034602587257927996)}]",tp1_partial_then_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=60.74609669472249 WR=-64.10256410256635 ST=bullish Veto=False,85
BNBUSDT,2026-04-24T02:00:00+00:00,bearish,639.37,639.242126,641.70084,635.640656,0.32426999569956927,0.4938,"['be_50%@10402', {'type': 'tp1', 'contracts': np.float64(0.19456199741974156), 'price': np.float64(635.640656), 'pnl': np.float64(0.7007091968472667), 'comm': np.float64(0.06183575783627743)}, {'type': 'sl_rem', 'contracts': np.float64(0.1297079982798277), 'price': np.float64(639.242126), 'pnl': np.float64(0.0), 'comm': np.float64(0.041457408289800705)}]",tp1_partial_then_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=62.305409674396834 WR=-22.70916334661459 ST=bullish Veto=False,85
BNBUSDT,2026-05-06T00:00:00+00:00,bullish,630.89,631.016178,628.4505800000001,634.7930719999998,0.9325458584332084,4.3401,"['be_50%@13839', {'type': 'tp1', 'contracts': np.float64(0.559527515059925), 'price': np.float64(634.7930719999998), 'pnl': np.float64(2.1132761144646603), 'comm': np.float64(0.17759209507670798)}, {'type': 'tp2', 'contracts': np.float64(0.3730183433732834), 'price': np.float64(638.5699659999997), 'pnl': np.float64(2.8177014859528806), 'comm': np.float64(0.11909915542262689)}]",tp2_reached,Fib=0.5-0.75 Sig=LONG Phase=compressing CI=53.832418682596916 WR=-59.86394557823219 ST=bearish Veto=False,100
BNBUSDT,2026-05-06T01:00:00+00:00,bullish,631.84,631.966368,627.7120600000001,638.444704,0.5668619037104159,-0.3582,"['be_50%@13861', {'type': 'sl_full', 'contracts': np.float64(0.5668619037104159), 'price': np.float64(631.966368), 'pnl': np.float64(0.0), 'comm': np.float64(0.17911882922271863)}]",full_sl,Fib=0.5-0.75 Sig=LONG Phase=compressing CI=54.834934571084545 WR=-8.30670926517544 ST=bullish Veto=False,100
