simulacion,pnl_final,max_drawdown,win_rate
384,37.10480000000001,6.984899999999996,50.0
385,36.9042,8.733400000000003,47.14285714285714
386,26.695499999999996,7.942700000000002,52.85714285714286
387,62.18920000000003,6.033699999999982,58.57142857142858
388,55.303200000000004,3.887900000000002,57.14285714285714
389,44.00749999999999,10.40519999999998,50.0
390,43.3082,6.0808999999999855,51.42857142857142
391,59.75810000000001,3.713300000000004,57.14285714285714
392,73.64760000000001,4.0035000000000025,64.28571428571429
393,41.81309999999999,4.370899999999992,50.0
394,48.50729999999999,4.652999999999992,47.14285714285714
395,45.85910000000001,4.973699999999994,48.57142857142857
396,53.75719999999998,3.5697000000000116,57.14285714285714
397,67.7167,3.9584000000000117,57.14285714285714
398,88.7407,1.591700000000003,74.28571428571429
399,62.535499999999985,4.044300000000007,52.85714285714286
400,45.956500000000005,3.7139999999999986,44.285714285714285
401,41.61840000000001,3.9362999999999886,47.14285714285714
402,83.13439999999997,3.551200000000023,64.28571428571429
403,68.99120000000002,2.2896999999999963,55.714285714285715
404,40.5231,3.712299999999999,54.285714285714285
405,63.49119999999999,4.468499999999992,61.42857142857143
406,66.96039999999999,3.6631,64.28571428571429
407,30.802300000000002,8.131,48.57142857142857
408,85.6386,3.7113999999999976,60.0
409,78.08309999999994,2.922699999999992,61.42857142857143
410,49.65890000000002,3.720899999999972,51.42857142857142
411,65.90499999999997,4.522199999999998,57.14285714285714
412,54.06989999999999,3.447800000000001,55.714285714285715
413,72.6114,2.2242999999999995,64.28571428571429
414,39.89609999999999,12.296999999999997,50.0
415,65.7011,5.053100000000001,57.14285714285714
416,71.51020000000003,1.973399999999998,54.285714285714285
417,56.45190000000002,3.569999999999993,55.714285714285715
418,71.6344,2.3400999999999925,61.42857142857143
419,52.42669999999998,4.932299999999998,60.0
420,65.74739999999997,3.3915999999999826,64.28571428571429
421,55.113200000000035,2.9184000000000054,60.0
422,59.094899999999996,4.552800000000005,58.57142857142858
423,70.21789999999999,5.837600000000009,54.285714285714285
424,38.544700000000006,10.209599999999995,47.14285714285714
425,78.24489999999997,2.4314999999999998,60.0
426,58.6644,5.050199999999961,55.714285714285715
427,23.74929999999999,4.582499999999996,38.57142857142858
428,75.03210000000001,3.259900000000016,65.71428571428571
429,50.6934,2.975200000000001,57.14285714285714
430,47.21039999999999,4.65509999999999,52.85714285714286
431,52.9418,5.925300000000007,54.285714285714285
432,48.03660000000002,3.2593999999999994,50.0
433,65.38760000000002,3.580600000000004,54.285714285714285
434,83.38580000000002,3.6503000000000156,67.14285714285714
435,63.6678,3.1193999999999846,55.714285714285715
436,56.424799999999976,3.9142999999999972,57.14285714285714
437,63.62779999999998,5.987899999999996,54.285714285714285
438,71.27179999999998,4.277600000000007,52.85714285714286
439,70.48930000000001,6.845500000000001,61.42857142857143
440,44.41259999999997,4.2461999999999875,57.14285714285714
441,80.452,5.223699999999994,64.28571428571429
442,55.21639999999999,5.7882999999999925,47.14285714285714
443,54.51050000000001,4.245399999999989,52.85714285714286
444,60.083500000000015,4.018900000000002,58.57142857142858
445,65.96770000000001,4.079000000000008,54.285714285714285
446,84.2284,3.5123999999999853,62.857142857142854
447,42.572900000000004,3.2335999999999956,45.714285714285715
