symbol,entry_time,direction,entry_signal,entry_real,sl_original,tp1,contracts,pnl_neto,exit_events,exit_type,explanation,score
LINKUSDT,2026-05-03T03:00:00+00:00,bearish,9.08,9.078184,9.1683,8.91223,13.372886411060318,-1.3271,"[{'type': 'sl_full', 'contracts': np.float64(13.372886411060318), 'price': 9.1683, 'pnl': np.float64(-1.2051110318191127), 'comm': np.float64(0.06130331724126216)}]",full_sl,Fib=0.5-0.75 Sig=SHORT Phase=compressing CI=42.66717703402003 WR=-66.66666666666667 ST=bearish Veto=False,100
LINKUSDT,2026-05-21T03:00:00+00:00,bullish,9.714,9.715943,9.660639999999999,9.815384000000003,21.756355761521984,-0.2114,"['be_50%@18191', {'type': 'sl_full', 'contracts': np.float64(21.756355761521984), 'price': np.float64(9.7159428), 'pnl': np.float64(0.0), 'comm': np.float64(0.10569175405769902)}]",full_sl,Fib=0.5-0.75 Sig=LONG Phase=compressing CI=46.23838157651292 WR=-81.2499999999993 ST=bullish Veto=False,100
LINKUSDT,2026-05-27T18:00:00+00:00,bearish,9.243,9.241151,9.409374,8.926889400000002,6.958709839356588,1.2485,"['be_50%@20175', {'type': 'tp1', 'contracts': np.float64(4.175225903613953), 'price': np.float64(8.926889400000002), 'pnl': np.float64(1.312114842921518), 'comm': np.float64(0.018635889930788414)}, {'type': 'sl_rem', 'contracts': np.float64(2.7834839357426353), 'price': np.float64(9.2411514), 'pnl': np.float64(0.0), 'comm': np.float64(0.012861298234832782)}]",tp1_partial_then_sl,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=37.98850624910985 WR=-90.29850746268667 ST=bearish Veto=False,100
LINKUSDT,2026-05-27T19:00:00+00:00,bearish,9.304,9.302139,9.387738,9.144897799999999,14.049480008486476,2.9637,"['be_50%@20132', {'type': 'tp1', 'contracts': np.float64(8.429688005091885), 'price': np.float64(9.144897799999999), 'pnl': np.float64(1.3254959434838718), 'comm': np.float64(0.03854431764622558)}, {'type': 'tp2', 'contracts': np.float64(5.619792003394591), 'price': np.float64(8.987656399999997), 'pnl': np.float64(1.7673279246451625), 'comm': np.float64(0.025254379782989098)}]",tp2_reached,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=36.98328018959946 WR=-3.529411764705981 ST=bearish Veto=False,100
LINKUSDT,2026-06-06T00:00:00+00:00,bearish,7.44,7.438512,7.561092,7.209925200000001,10.082669027439414,1.3086,"['be_50%@22779', {'type': 'tp1', 'contracts': np.float64(6.049601416463648), 'price': np.float64(7.209925200000001), 'pnl': np.float64(1.3828590290648897), 'comm': np.float64(0.021808586851258475)}, {'type': 'sl_rem', 'contracts': np.float64(4.033067610975766), 'price': np.float64(7.438512), 'pnl': np.float64(0.0), 'comm': np.float64(0.015000010910527283)}]",tp1_partial_then_sl,Fib=0.0-0.25 Sig=SHORT Phase=trending CI=48.893351854543205 WR=-24.28571428571394 ST=bearish Veto=False,100
LINKUSDT,2026-06-06T01:00:00+00:00,bearish,7.454,7.452509,7.506984,7.353330399999999,23.413838402745856,3.0782,"['be_50%@22767', {'type': 'tp1', 'contracts': np.float64(14.048303041647513), 'price': np.float64(7.353330399999999), 'pnl': np.float64(1.39329383770696), 'comm': np.float64(0.051650906912279554)}, {'type': 'tp2', 'contracts': np.float64(9.365535361098344), 'price': np.float64(7.254151599999998), 'pnl': np.float64(1.8577251169426134), 'comm': np.float64(0.03396950666228406)}]",tp2_reached,Fib=0.0-0.25 Sig=SHORT Phase=trending CI=45.90622655842726 WR=-0.9259259259262381 ST=bearish Veto=False,100
LINKUSDT,2026-06-06T02:00:00+00:00,bearish,7.361,7.359528,7.4699100000000005,7.154070999999998,11.814627703621646,1.3702,"['be_50%@22795', {'type': 'tp1', 'contracts': np.float64(7.088776622172987), 'price': np.float64(7.154070999999998), 'pnl': np.float64(1.4564373607064796), 'comm': np.float64(0.02535680562908286)}, {'type': 'sl_rem', 'contracts': np.float64(4.725851081448659), 'price': np.float64(7.3595277999999995), 'pnl': np.float64(0.0), 'comm': np.float64(0.017390016206290736)}]",tp1_partial_then_sl,Fib=0.0-0.25 Sig=SHORT Phase=trending CI=51.29789891988817 WR=-89.52380952380945 ST=bearish Veto=False,100
LINKUSDT,2026-06-06T03:00:00+00:00,bearish,7.318,7.316536,7.449724,7.0677243999999995,9.924420270237563,1.4097,"['be_50%@22801', {'type': 'tp1', 'contracts': np.float64(5.954652162142538), 'price': np.float64(7.0677243999999995), 'pnl': np.float64(1.4815889137670093), 'comm': np.float64(0.021042920189943786)}, {'type': 'sl_rem', 'contracts': np.float64(3.9697681080950256), 'price': np.float64(7.3165363999999995), 'pnl': np.float64(0.0), 'comm': np.float64(0.014522476431218193)}]",tp1_partial_then_sl,Fib=0.0-0.25 Sig=SHORT Phase=trending CI=59.376929959126336 WR=-98.79518072289224 ST=bearish Veto=False,100
LINKUSDT,2026-06-06T06:00:00+00:00,bullish,7.326,7.327465,7.194132,7.5765492,3.357979432886902,-0.0246,"['be_50%@22853', {'type': 'sl_full', 'contracts': np.float64(3.357979432886902), 'price': np.float64(7.3274652), 'pnl': np.float64(0.0), 'comm': np.float64(0.012302738718397254)}]",full_sl,Fib=0.0-0.25 Sig=LONG Phase=trending CI=44.02102325196664 WR=-9.116022099447612 ST=bullish Veto=False,80
BNBUSDT,2026-03-26T00:00:00+00:00,bearish,647.96,647.830408,651.56052,642.1991680000001,0.3688525583544189,2.6704,"['be_50%@2043', {'type': 'tp1', 'contracts': np.float64(0.22131153501265133), 'price': np.float64(642.1991680000001), 'pnl': np.float64(1.2462583684246282), 'comm': np.float64(0.07106304182696378)}, {'type': 'tp2', 'contracts': np.float64(0.14754102334176755), 'price': np.float64(636.5679280000002), 'pnl': np.float64(1.6616778245661707), 'comm': np.float64(0.046959941761834316)}]",tp2_reached,Fib=0.5-0.75 Sig=SHORT Phase=compressing CI=55.64055897385272 WR=-48.13278008298687 ST=bullish Veto=False,95
BNBUSDT,2026-03-26T01:00:00+00:00,bearish,647.18,647.050564,650.5985999999999,641.71024,0.4001981972947992,2.7346,"['be_50%@2046', {'type': 'tp1', 'contracts': np.float64(0.24011891837687951), 'price': np.float64(641.71024), 'pnl': np.float64(1.282312822662093), 'comm': np.float64(0.07704338437008389)}, {'type': 'tp2', 'contracts': np.float64(0.1600792789179197), 'price': np.float64(636.369916), 'pnl': np.float64(1.7097504302161244), 'comm': np.float64(0.05093481863916857)}]",tp2_reached,Fib=0.5-0.75 Sig=SHORT Phase=compressing CI=55.98086975488662 WR=-59.174311926607324 ST=bullish Veto=False,95
BNBUSDT,2026-03-26T02:00:00+00:00,bearish,646.42,646.290716,649.76694,641.064896,0.4210224024035327,2.8097,"['be_50%@2046', {'type': 'tp1', 'contracts': np.float64(0.2526134414421196), 'price': np.float64(641.064896), 'pnl': np.float64(1.3201123745570573), 'comm': np.float64(0.08097080478314725)}, {'type': 'tp2', 'contracts': np.float64(0.1684089609614131), 'price': np.float64(635.839076), 'pnl': np.float64(1.7601498327427434), 'comm': np.float64(0.05354049906391249)}]",tp2_reached,Fib=0.5-0.75 Sig=SHORT Phase=compressing CI=53.695916488227276 WR=-70.40816326530867 ST=bullish Veto=False,95
BNBUSDT,2026-03-28T12:00:00+00:00,bullish,612.74,612.862548,609.2390800000001,618.341472,0.41454309482308604,1.108,"['be_50%@2756', {'type': 'tp1', 'contracts': np.float64(0.24872585689385163), 'price': np.float64(618.341472), 'pnl': np.float64(1.3627500667562906), 'comm': np.float64(0.07689875623810277)}, {'type': 'sl_rem', 'contracts': np.float64(0.16581723792923442), 'price': np.float64(612.862548), 'pnl': np.float64(0.0), 'comm': np.float64(0.05081158746981643)}]",tp1_partial_then_sl,Fib=0.0-0.25 Sig=LONG Phase=compressing CI=49.82332682082966 WR=-17.24137931034432 ST=bearish Veto=False,95
BNBUSDT,2026-04-14T10:00:00+00:00,bullish,617.87,617.993574,612.18318,626.968912,0.25812358626501675,-0.1595,"['be_50%@7655', {'type': 'sl_full', 'contracts': np.float64(0.25812358626501675), 'price': np.float64(617.993574), 'pnl': np.float64(0.0), 'comm': np.float64(0.0797593588048075)}]",full_sl,Fib=0.5-0.75 Sig=LONG Phase=compressing CI=39.82899283345093 WR=-67.36842105263095 ST=bullish Veto=False,100
BNBUSDT,2026-04-14T11:00:00+00:00,bullish,617.83,617.953566,615.4666000000001,621.61144,0.6200852974864637,-1.9245,"[{'type': 'sl_full', 'contracts': np.float64(0.6200852974864637), 'price': 615.4666000000001, 'pnl': np.float64(-1.5421310519486826), 'comm': np.float64(0.1908208948769912)}]",full_sl,Fib=0.5-0.75 Sig=LONG Phase=compressing CI=36.4635732614111 WR=-73.0232558139513 ST=bullish Veto=False,100
BNBUSDT,2026-04-24T01:00:00+00:00,bearish,638.92,638.792216,641.70084,634.470656,0.17220713087544837,0.3367,"['be_50%@10402', {'type': 'tp1', 'contracts': np.float64(0.10332427852526901), 'price': np.float64(634.470656), 'pnl': np.float64(0.44652206910365916), 'comm': np.float64(0.03277811138832707)}, {'type': 'sl_rem', 'contracts': np.float64(0.06888285235017935), 'price': np.float64(638.7922159999999), 'pnl': np.float64(0.0), 'comm': np.float64(0.02200091494858594)}]",tp1_partial_then_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=60.74609669472249 WR=-64.10256410256635 ST=bullish Veto=False,85
BNBUSDT,2026-04-24T02:00:00+00:00,bearish,639.37,639.242126,641.70084,635.640656,0.20617639203062726,0.3139,"['be_50%@10402', {'type': 'tp1', 'contracts': np.float64(0.12370583521837636), 'price': np.float64(635.640656), 'pnl': np.float64(0.44552285436391964), 'comm': np.float64(0.03931622912461833)}, {'type': 'sl_rem', 'contracts': np.float64(0.0824705568122509), 'price': np.float64(639.242126), 'pnl': np.float64(0.0), 'comm': np.float64(0.026359327034533524)}]",tp1_partial_then_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=62.305409674396834 WR=-22.70916334661459 ST=bullish Veto=False,85
BNBUSDT,2026-05-06T00:00:00+00:00,bullish,630.89,631.016178,628.4505800000001,634.7930719999998,0.5929285565877547,2.7595,"['be_50%@13839', {'type': 'tp1', 'contracts': np.float64(0.3557571339526528), 'price': np.float64(634.7930719999998), 'pnl': np.float64(1.3436569846829196), 'comm': np.float64(0.11291608197385997)}, {'type': 'tp2', 'contracts': np.float64(0.23717142263510188), 'price': np.float64(638.5699659999997), 'pnl': np.float64(1.7915426462438928), 'comm': np.float64(0.07572527364413428)}]",tp2_reached,Fib=0.5-0.75 Sig=LONG Phase=compressing CI=53.832418682596916 WR=-59.86394557823219 ST=bearish Veto=False,100
BNBUSDT,2026-05-06T01:00:00+00:00,bullish,631.84,631.966368,627.7120600000001,638.444704,0.3604204633070887,-0.2278,"['be_50%@13861', {'type': 'sl_full', 'contracts': np.float64(0.3604204633070887), 'price': np.float64(631.966368), 'pnl': np.float64(0.0), 'comm': np.float64(0.11388680557452907)}]",full_sl,Fib=0.5-0.75 Sig=LONG Phase=compressing CI=54.834934571084545 WR=-8.30670926517544 ST=bullish Veto=False,100
